ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11246990,JB173741,3/4/2018 6:50,058XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182571,1866562,2018,5/4/2018 15:51,41.78905784,-87.60610876,"(41.789057836, -87.606108761)"
11249975,JB177705,3/7/2018 15:00,058XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,233,2,20,40,6,1182571,1866562,2018,5/4/2018 15:51,41.78905784,-87.60610876,"(41.789057836, -87.606108761)"
11257028,JB186955,3/15/2018 16:00,058XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182571,1866562,2018,5/4/2018 15:51,41.78905784,-87.60610876,"(41.789057836, -87.606108761)"
11266247,JB199056,3/25/2018 0:00,058XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,233,2,20,40,6,1182571,1866562,2018,5/4/2018 15:51,41.78905784,-87.60610876,"(41.789057836, -87.606108761)"
11289509,JB229646,4/18/2018 15:00,058XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182571,1866562,2018,5/4/2018 15:51,41.78905784,-87.60610876,"(41.789057836, -87.606108761)"
11314241,JB262520,5/13/2018 12:00,058XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182571,1866562,2018,5/20/2018 15:51,41.78905784,-87.60610876,"(41.789057836, -87.606108761)"
11334806,JB289722,6/2/2018 8:10,058XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182571,1866562,2018,6/9/2018 15:50,41.78905784,-87.60610876,"(41.789057836, -87.606108761)"
11340528,JB297252,6/7/2018 17:20,058XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,233,2,20,40,6,1182571,1866562,2018,6/14/2018 16:02,41.78905784,-87.60610876,"(41.789057836, -87.606108761)"
11349667,JB309441,6/14/2018 16:30,058XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182571,1866562,2018,6/21/2018 16:04,41.78905784,-87.60610876,"(41.789057836, -87.606108761)"
11354407,JB315680,6/20/2018 17:37,058XX S COTTAGE GROVE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,HOSPITAL BUILDING/GROUNDS,TRUE,FALSE,233,2,20,40,26,1182571,1866562,2018,7/12/2018 15:53,41.78905784,-87.60610876,"(41.789057836, -87.606108761)"
11377492,JB346128,7/11/2018 21:50,058XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,233,2,20,40,6,1182571,1866562,2018,7/18/2018 15:56,41.78905784,-87.60610876,"(41.789057836, -87.606108761)"
11390854,JB363592,7/24/2018 6:45,058XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,233,2,20,40,6,1182571,1866562,2018,7/31/2018 15:50,41.78905784,-87.60610876,"(41.789057836, -87.606108761)"
11471107,JB468271,10/8/2018 18:58,058XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182571,1866562,2018,10/15/2018 16:40,41.78905784,-87.60610876,"(41.789057836, -87.606108761)"
11556427,JB574026,12/31/2018 15:00,058XX S COTTAGE GROVE AVE,880,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,233,2,20,40,6,1182571,1866562,2018,1/10/2019 15:16,41.78905784,-87.60610876,"(41.789057836, -87.606108761)"
11319374,JB268513,5/7/2018 14:25,058XX S BLACKSTONE AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,235,2,5,41,6,1186910,1866600,2018,5/23/2018 16:00,41.7890603,-87.59019813,"(41.789060297, -87.590198126)"
11258295,JB188308,3/16/2018 16:47,058XX S MARYLAND AVE,560,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,TRUE,235,2,5,41,08A,1182884,1866570,2018,5/4/2018 15:51,41.78907252,-87.60496086,"(41.789072518, -87.60496086)"
11419665,JB400650,8/19/2018 18:15,058XX S MARYLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,HOSPITAL BUILDING/GROUNDS,TRUE,FALSE,235,2,5,41,15,1182884,1866570,2018,9/11/2018 15:57,41.78907252,-87.60496086,"(41.789072518, -87.60496086)"
11215412,JB130337,1/25/2018 19:45,058XX S DREXEL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,FALSE,FALSE,235,2,5,41,11,1183228,1866578,2018,5/4/2018 15:51,41.78908647,-87.60369929,"(41.789086467, -87.603699294)"
11493678,JB498120,10/23/2018 16:30,058XX S WOODLAWN AVE,890,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY GROUNDS,FALSE,FALSE,235,2,5,41,6,1185217,1866605,2018,11/3/2018 16:01,41.78911401,-87.59640554,"(41.789114006, -87.596405544)"
11403593,JB380088,8/4/2018 22:00,058XX S HARPER AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,235,2,5,41,6,1187244,1866633,2018,8/11/2018 16:12,41.78914292,-87.58897243,"(41.789142923, -87.588972431)"
11463855,JB458698,9/7/2018 9:00,058XX S BLACKSTONE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,FALSE,FALSE,235,2,5,41,11,1186909,1866633,2018,10/4/2018 16:10,41.78915088,-87.59020075,"(41.789150875, -87.590200747)"
11236015,JB159458,2/20/2018 19:00,058XX S ELLIS AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,FALSE,FALSE,235,2,5,41,11,1183895,1866612,2018,5/4/2018 15:51,41.78916421,-87.6012526,"(41.789164206, -87.601252597)"
11294570,JB236382,4/24/2018 8:00,058XX S ELLIS AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,235,2,5,41,6,1183895,1866612,2018,5/4/2018 15:51,41.78916421,-87.6012526,"(41.789164206, -87.601252597)"
11306555,JB252453,5/5/2018 11:00,058XX S ELLIS AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,235,2,5,41,6,1183895,1866612,2018,5/12/2018 15:56,41.78916421,-87.6012526,"(41.789164206, -87.601252597)"
11340497,JB297260,6/7/2018 11:47,058XX S ELLIS AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,235,2,5,41,6,1183895,1866612,2018,6/14/2018 16:02,41.78916421,-87.6012526,"(41.789164206, -87.601252597)"
11511098,JB521110,11/18/2018 21:30,058XX S ELLIS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,HOSPITAL BUILDING/GROUNDS,FALSE,TRUE,235,2,5,41,26,1183895,1866612,2018,11/26/2018 16:10,41.78916421,-87.6012526,"(41.789164206, -87.601252597)"
11518777,JB530891,11/23/2018 13:00,058XX S ELLIS AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,235,2,5,41,6,1183895,1866612,2018,11/30/2018 16:15,41.78916421,-87.6012526,"(41.789164206, -87.601252597)"
11520519,JB533161,11/16/2018 10:00,058XX S ELLIS AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,COLLEGE/UNIVERSITY GROUNDS,FALSE,FALSE,235,2,5,41,17,1183895,1866612,2018,12/2/2018 16:04,41.78916421,-87.6012526,"(41.789164206, -87.601252597)"
11529732,JB545649,12/8/2018 0:30,058XX S ELLIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,TRUE,235,2,5,41,08B,1183895,1866612,2018,12/15/2018 16:10,41.78916421,-87.6012526,"(41.789164206, -87.601252597)"
11217208,JB133701,1/22/2018 14:30,058XX S STONY ISLAND AVE,820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,235,2,5,41,6,1187874,1866664,2018,5/4/2018 15:51,41.789213,-87.58666148,"(41.789212998, -87.586661479)"
11224245,JB143188,2/6/2018 13:30,011XX E 58TH ST,890,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,TRUE,FALSE,235,2,5,41,6,1184363,1866689,2018,5/4/2018 15:51,41.78936455,-87.59953421,"(41.789364553, -87.599534207)"
11263082,JB194926,3/21/2018 16:45,011XX E 58TH ST,890,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,235,2,5,41,6,1184363,1866689,2018,5/4/2018 15:51,41.78936455,-87.59953421,"(41.789364553, -87.599534207)"
11435525,JB421096,9/4/2018 0:42,058XX S COLUMBIA DR,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARK PROPERTY,TRUE,FALSE,331,3,5,41,15,1189526,1866738,2018,9/11/2018 16:02,41.78937653,-87.58060186,"(41.78937653, -87.580601862)"
11330653,JB284414,5/29/2018 21:00,008XX E 58TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1182646,1866729,2018,6/5/2018 15:53,41.78951436,-87.60582858,"(41.789514358, -87.605828583)"
11240727,JB165499,2/25/2018 22:30,009XX E 58TH ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,235,2,5,41,04B,1183305,1866746,2018,5/4/2018 15:51,41.78954568,-87.60341173,"(41.78954568, -87.603411734)"
11238820,JB162453,2/6/2018 9:24,013XX E 58th St,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,235,2,5,41,6,1186281,1866815,2018,5/4/2018 15:51,41.78966517,-87.59249763,"(41.78966517, -87.592497631)"
11394113,JB367748,7/27/2018 7:10,057XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1182563,1866893,2018,8/3/2018 16:16,41.78996632,-87.60612783,"(41.789966315, -87.606127829)"
11230602,JB151920,2/14/2018 5:50,057XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182560,1867028,2018,5/4/2018 15:51,41.79033684,-87.60613464,"(41.790336836, -87.606134642)"
11346755,JB305574,6/13/2018 12:00,057XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,233,2,20,40,6,1182560,1867028,2018,6/20/2018 16:03,41.79033684,-87.60613464,"(41.790336836, -87.606134642)"
11220481,JB137850,2/1/2018 12:09,057XX S MARYLAND AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,TRUE,235,2,5,41,26,1182885,1867037,2018,5/4/2018 15:51,41.79035398,-87.60494269,"(41.790353984, -87.604942686)"
11293485,JB234815,4/21/2018 20:12,057XX S MARYLAND AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,HOSPITAL BUILDING/GROUNDS,FALSE,TRUE,235,2,5,41,26,1182885,1867037,2018,5/4/2018 15:51,41.79035398,-87.60494269,"(41.790353984, -87.604942686)"
11369903,JB335965,7/5/2018 4:33,057XX S MARYLAND AVE,2025,NARCOTICS,POSS: HALLUCINOGENS,HOSPITAL BUILDING/GROUNDS,TRUE,FALSE,235,2,5,41,18,1182885,1867037,2018,7/12/2018 15:56,41.79035398,-87.60494269,"(41.790353984, -87.604942686)"
11533089,JB550216,12/11/2018 12:45,057XX S MARYLAND AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,HOSPITAL BUILDING/GROUNDS,TRUE,TRUE,235,2,5,41,26,1182885,1867037,2018,3/1/2019 16:01,41.79035398,-87.60494269,"(41.790353984, -87.604942686)"
11539862,JB559049,12/11/2018 7:30,057XX S MARYLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,HOSPITAL BUILDING/GROUNDS,TRUE,TRUE,235,2,5,41,26,1182885,1867037,2018,3/1/2019 16:01,41.79035398,-87.60494269,"(41.790353984, -87.604942686)"
11401880,JB377757,8/3/2018 14:28,057XX S MARYLAND AVE,820,THEFT,$500 AND UNDER,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,235,2,5,41,6,1182885,1867043,2018,8/10/2018 16:09,41.79037045,-87.6049425,"(41.790370448, -87.6049425)"
11257482,JB187513,3/16/2018 0:53,057XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,233,2,20,40,14,1182559,1867055,2018,5/4/2018 15:51,41.79041095,-87.60613747,"(41.79041095, -87.606137471)"
11323241,JB274310,5/22/2018 19:00,057XX S COTTAGE GROVE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,233,2,20,40,6,1182559,1867055,2018,5/29/2018 15:59,41.79041095,-87.60613747,"(41.79041095, -87.606137471)"
11350441,JB310530,6/17/2018 1:20,057XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182559,1867061,2018,6/24/2018 15:50,41.79042742,-87.60613729,"(41.790427415, -87.606137285)"
11256935,JB186764,3/15/2018 13:23,057XX S BLACKSTONE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,235,2,5,41,14,1186897,1867102,2018,5/4/2018 15:51,41.79043813,-87.59022988,"(41.790438132, -87.590229882)"
11229722,JB150694,2/12/2018 17:15,057XX S BLACKSTONE AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,235,2,5,41,6,1186897,1867116,2018,5/4/2018 15:51,41.79047655,-87.59022944,"(41.790476549, -87.590229439)"
11350438,JB310496,6/17/2018 1:20,057XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182559,1867082,2018,6/24/2018 15:50,41.79048504,-87.60613663,"(41.79048504, -87.606136634)"
11446243,JB435587,8/28/2018 15:00,057XX S KIMBARK AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,235,2,5,41,5,1185646,1867109,2018,9/19/2018 16:22,41.79048692,-87.59481669,"(41.790486921, -87.594816691)"
11459850,JB453305,8/1/2018 13:00,057XX S DORCHESTER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,235,2,5,41,11,1186531,1867118,2018,9/30/2018 15:52,41.79049071,-87.59157138,"(41.790490711, -87.591571384)"
11334719,JB289396,6/1/2018 18:50,057XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,233,2,20,40,6,1182559,1867088,2018,6/8/2018 15:51,41.79050151,-87.60613645,"(41.790501505, -87.606136447)"
11350392,JB310460,6/17/2018 1:20,057XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182558,1867095,2018,6/24/2018 15:50,41.79052074,-87.6061399,"(41.790520737, -87.606139897)"
11230779,JB152248,2/14/2018 12:30,057XX S ELLIS AVE,890,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY GROUNDS,FALSE,FALSE,235,2,5,41,6,1183882,1867114,2018,5/4/2018 15:51,41.79054204,-87.60128459,"(41.790542041, -87.60128459)"
11528621,JB543929,12/5/2018 23:50,057XX S UNIVERSITY AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,235,2,5,41,6,1184763,1867123,2018,12/12/2018 16:18,41.79054611,-87.59805395,"(41.790546107, -87.598053945)"
11350374,JB310421,6/17/2018 1:20,057XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182558,1867109,2018,6/24/2018 15:50,41.79055915,-87.60613946,"(41.790559154, -87.606139463)"
11256237,JB185115,3/13/2018 7:45,057XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182558,1867115,2018,5/4/2018 15:51,41.79057562,-87.60613928,"(41.790575619, -87.606139277)"
11335172,JB290282,6/2/2018 20:10,057XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1182558,1867115,2018,6/9/2018 15:50,41.79057562,-87.60613928,"(41.790575619, -87.606139277)"
11234652,JB157543,2/16/2018 18:00,057XX S STONY ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1187860,1867165,2018,5/4/2018 15:51,41.79058811,-87.58669686,"(41.790588114, -87.586696858)"
11262232,JB193841,3/20/2018 20:00,057XX S STONY ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1187860,1867165,2018,5/4/2018 15:51,41.79058811,-87.58669686,"(41.790588114, -87.586696858)"
11357362,JB319753,6/23/2018 1:00,057XX S STONY ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1187860,1867165,2018,6/30/2018 15:49,41.79058811,-87.58669686,"(41.790588114, -87.586696858)"
11367445,JB332890,7/2/2018 17:00,057XX S BLACKSTONE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,235,2,5,41,7,1186896,1867158,2018,7/11/2018 15:52,41.79059182,-87.59023177,"(41.790591824, -87.590231774)"
11408458,JB386226,8/9/2018 0:30,057XX S BLACKSTONE AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,235,2,5,41,3,1186896,1867158,2018,8/16/2018 16:02,41.79059182,-87.59023177,"(41.790591824, -87.590231774)"
11462654,JB457075,6/13/2018 12:00,057XX S BLACKSTONE AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,235,2,5,41,6,1186896,1867158,2018,10/3/2018 16:01,41.79059182,-87.59023177,"(41.790591824, -87.590231774)"
11264495,JB196724,3/22/2018 17:00,057XX S STONY ISLAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,235,2,5,41,6,1187860,1867172,2018,5/4/2018 15:51,41.79060732,-87.58669664,"(41.790607322, -87.586696635)"
11194730,JB103591,1/3/2018 17:15,057XX S MARYLAND AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,235,2,5,41,3,1182884,1867132,2018,5/4/2018 15:51,41.7906147,-87.6049434,"(41.790614695, -87.604943402)"
11373732,JB341155,7/7/2018 1:01,057XX S DORCHESTER AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DRUG STORE,FALSE,FALSE,235,2,5,41,11,1186529,1867166,2018,7/14/2018 15:51,41.79062247,-87.5915772,"(41.790622474, -87.591577199)"
11443989,JB432368,9/10/2018 10:00,057XX S STONY ISLAND AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,235,2,5,41,08B,1187859,1867179,2018,9/17/2018 16:03,41.79062656,-87.58670008,"(41.790626555, -87.586700079)"
11476300,JB475301,10/13/2018 15:30,057XX S STONY ISLAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,235,2,5,41,7,1187859,1867179,2018,10/20/2018 16:16,41.79062656,-87.58670008,"(41.790626555, -87.586700079)"
11442582,JB430484,9/10/2018 22:05,057XX S DREXEL AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,235,2,5,41,17,1183215,1867140,2018,7/24/2019 16:15,41.79062895,-87.60372947,"(41.790628946, -87.603729472)"
11293635,JB234978,4/23/2018 15:15,057XX S DREXEL AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,HOSPITAL BUILDING/GROUNDS,TRUE,FALSE,235,2,5,41,20,1183215,1867140,2018,5/5/2018 15:52,41.79062895,-87.60372947,"(41.790628946, -87.603729472)"
11317498,JB266648,5/16/2018 19:01,057XX S DREXEL AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,235,2,5,41,08B,1183215,1867140,2018,5/23/2018 16:05,41.79062895,-87.60372947,"(41.790628946, -87.603729472)"
11369133,JB334295,7/3/2018 20:30,057XX S DREXEL AVE,291,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,HOSPITAL BUILDING/GROUNDS,FALSE,TRUE,235,2,5,41,2,1183215,1867140,2018,3/21/2019 16:06,41.79062895,-87.60372947,"(41.790628946, -87.603729472)"
11241713,JB166823,2/26/2018 16:00,057XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,235,2,5,41,6,1182557,1867149,2018,5/4/2018 15:51,41.79066894,-87.60614189,"(41.790668941, -87.606141889)"
11350376,JB310430,6/17/2018 1:20,057XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182557,1867156,2018,6/24/2018 15:50,41.79068815,-87.60614167,"(41.790688149, -87.606141672)"
11271909,JB206181,3/30/2018 18:40,057XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,40,14,1182557,1867162,2018,5/4/2018 15:51,41.79070461,-87.60614149,"(41.790704614, -87.606141486)"
11201577,JB112690,1/11/2018 15:00,057XX S MARYLAND AVE,560,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,TRUE,235,2,5,41,08A,1182884,1867166,2018,5/4/2018 15:51,41.79070799,-87.60494235,"(41.790707994, -87.604942346)"
11211442,JB126185,1/22/2018 20:00,057XX S MARYLAND AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,235,2,5,41,6,1182884,1867166,2018,5/4/2018 15:51,41.79070799,-87.60494235,"(41.790707994, -87.604942346)"
11251661,JB179961,3/9/2018 12:00,057XX S MARYLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1182884,1867166,2018,5/4/2018 15:51,41.79070799,-87.60494235,"(41.790707994, -87.604942346)"
11253270,JB182090,3/11/2018 0:15,057XX S MARYLAND AVE,2830,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,235,2,5,41,17,1182884,1867166,2018,5/4/2018 15:51,41.79070799,-87.60494235,"(41.790707994, -87.604942346)"
11311069,JB258024,5/10/2018 2:00,057XX S MARYLAND AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,TRUE,235,2,5,41,6,1182884,1867166,2018,5/17/2018 15:53,41.79070799,-87.60494235,"(41.790707994, -87.604942346)"
11345440,JB303697,6/9/2018 22:30,057XX S MARYLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,HOSPITAL BUILDING/GROUNDS,FALSE,TRUE,235,2,5,41,26,1182884,1867166,2018,6/16/2018 15:51,41.79070799,-87.60494235,"(41.790707994, -87.604942346)"
11371452,JB338143,7/6/2018 9:00,057XX S MARYLAND AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,235,2,5,41,2,1182884,1867166,2018,7/13/2018 15:50,41.79070799,-87.60494235,"(41.790707994, -87.604942346)"
11407016,JB383145,8/6/2018 19:30,057XX S MARYLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,TRUE,235,2,5,41,08B,1182884,1867166,2018,8/13/2018 15:59,41.79070799,-87.60494235,"(41.790707994, -87.604942346)"
11407991,JB385646,8/8/2018 22:00,057XX S MARYLAND AVE,820,THEFT,$500 AND UNDER,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,235,2,5,41,6,1182884,1867166,2018,8/15/2018 16:09,41.79070799,-87.60494235,"(41.790707994, -87.604942346)"
11463661,JB458262,10/1/2018 13:12,057XX S MARYLAND AVE,560,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,235,2,5,41,08A,1182884,1867166,2018,10/8/2018 16:15,41.79070799,-87.60494235,"(41.790707994, -87.604942346)"
11470496,JB467439,10/8/2018 11:00,057XX S MARYLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,235,2,5,41,08B,1182884,1867166,2018,10/15/2018 16:40,41.79070799,-87.60494235,"(41.790707994, -87.604942346)"
11528157,JB543591,11/20/2018 9:00,057XX S MARYLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,TRUE,235,2,5,41,08B,1182884,1867166,2018,12/12/2018 16:09,41.79070799,-87.60494235,"(41.790707994, -87.604942346)"
11309167,JB255670,5/8/2018 18:40,057XX S KIMBARK AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,235,2,5,41,3,1185644,1867190,2018,5/15/2018 15:55,41.79070924,-87.59482147,"(41.790709239, -87.594821473)"
11218222,JB135030,1/29/2018 12:00,057XX S HARPER AVE,810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,235,2,5,41,6,1187229,1867206,2018,5/4/2018 15:51,41.79071564,-87.58900924,"(41.790715635, -87.589009241)"
11214738,JB130516,1/25/2018 22:45,057XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1182557,1867169,2018,5/4/2018 15:51,41.79072382,-87.60614127,"(41.790723822, -87.606141269)"
11201167,JB112186,1/10/2018 22:00,057XX S STONY ISLAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,235,2,5,41,6,1187859,1867215,2018,5/4/2018 15:51,41.79072534,-87.58669893,"(41.790725341, -87.586698933)"
11208876,JB122809,1/19/2018 17:00,057XX S STONY ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1187859,1867215,2018,5/4/2018 15:51,41.79072534,-87.58669893,"(41.790725341, -87.586698933)"
11244291,JB170011,2/25/2018 21:00,057XX S STONY ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1187859,1867215,2018,5/4/2018 15:51,41.79072534,-87.58669893,"(41.790725341, -87.586698933)"
11251149,JB179093,3/8/2018 23:00,057XX S STONY ISLAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,235,2,5,41,7,1187859,1867215,2018,5/4/2018 15:51,41.79072534,-87.58669893,"(41.790725341, -87.586698933)"
11357075,JB319306,6/23/2018 1:00,057XX S STONY ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,235,2,5,41,14,1187859,1867215,2018,6/30/2018 15:49,41.79072534,-87.58669893,"(41.790725341, -87.586698933)"
